experiment_test,experiment_train,fold,model,participant,score,window
ATT,POS,96,LogisticRegression,KS,0.451217453177197,2
ATT,POS,97,LogisticRegression,KS,0.4569459351897635,2
ATT,POS,98,LogisticRegression,KS,0.4569459351897635,2
ATT,POS,99,LogisticRegression,KS,0.4569459351897635,2
ATT,POS,100,LogisticRegression,KS,0.451217453177197,2
ATT,POS,1,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,2,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,3,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,4,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,5,RandomForestClassifier,KS,0.44767182431047164,2
ATT,POS,6,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,7,RandomForestClassifier,KS,0.4481180429093452,2
ATT,POS,8,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,9,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,10,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,11,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,12,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,13,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,14,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,15,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,16,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,17,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,18,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,19,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,20,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,21,RandomForestClassifier,KS,0.44238956089677883,2
ATT,POS,22,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,23,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,24,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,25,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,26,RandomForestClassifier,KS,0.44238956089677883,2
ATT,POS,27,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,28,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,29,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,30,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,31,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,32,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,33,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,34,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,35,RandomForestClassifier,KS,0.4481180429093452,2
ATT,POS,36,RandomForestClassifier,KS,0.4481180429093452,2
ATT,POS,37,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,38,RandomForestClassifier,KS,0.44238956089677883,2
ATT,POS,39,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,40,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,41,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,42,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,43,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,44,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,45,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,46,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,47,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,48,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,49,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,50,RandomForestClassifier,KS,0.4481180429093452,2
ATT,POS,51,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,52,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,53,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,54,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,55,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,56,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,57,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,58,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,59,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,60,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,61,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,62,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,63,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,64,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,65,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,66,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,67,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,68,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,69,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,70,RandomForestClassifier,KS,0.4481180429093452,2
ATT,POS,71,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,72,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,73,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,74,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,75,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,76,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,77,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,78,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,79,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,80,RandomForestClassifier,KS,0.4481180429093452,2
ATT,POS,81,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,82,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,83,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,84,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,85,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,86,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,87,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,88,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,89,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,90,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,91,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,92,RandomForestClassifier,KS,0.44238956089677883,2
ATT,POS,93,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,94,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,95,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,96,RandomForestClassifier,KS,0.451217453177197,2
ATT,POS,97,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,98,RandomForestClassifier,KS,0.4516636717760706,2
ATT,POS,99,RandomForestClassifier,KS,0.4569459351897635,2
ATT,POS,100,RandomForestClassifier,KS,0.4481180429093452,2
ATT,POS,1,LogisticRegression,OE,0.5199691298475786,2
ATT,POS,2,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,3,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,4,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,5,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,6,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,7,LogisticRegression,OE,0.5200535404206059,2
ATT,POS,8,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,9,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,10,LogisticRegression,OE,0.5199691298475786,2
ATT,POS,11,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,12,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,13,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,14,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,15,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,16,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,17,LogisticRegression,OE,0.5200535404206059,2
ATT,POS,18,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,19,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,20,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,21,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,22,LogisticRegression,OE,0.5199691298475786,2
ATT,POS,23,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,24,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,25,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,26,LogisticRegression,OE,0.539070036658306,2
ATT,POS,27,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,28,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,29,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,30,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,31,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,32,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,33,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,34,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,35,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,36,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,37,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,38,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,39,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,40,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,41,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,42,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,43,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,44,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,45,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,46,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,47,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,48,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,49,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,50,LogisticRegression,OE,0.5200535404206059,2
ATT,POS,51,LogisticRegression,OE,0.5200535404206059,2
ATT,POS,52,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,53,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,54,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,55,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,56,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,57,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,58,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,59,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,60,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,61,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,62,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,63,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,64,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,65,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,66,LogisticRegression,OE,0.5199691298475786,2
ATT,POS,67,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,68,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,69,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,70,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,71,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,72,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,73,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,74,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,75,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,76,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,77,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,78,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,79,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,80,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,81,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,82,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,83,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,84,LogisticRegression,OE,0.5199691298475786,2
ATT,POS,85,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,86,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,87,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,88,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,89,LogisticRegression,OE,0.5199691298475786,2
ATT,POS,90,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,91,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,92,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,93,LogisticRegression,OE,0.5199691298475786,2
ATT,POS,94,LogisticRegression,OE,0.5200535404206059,2
ATT,POS,95,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,96,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,97,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,98,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,99,LogisticRegression,OE,0.5200897163804747,2
ATT,POS,100,LogisticRegression,OE,0.5228149720239244,2
ATT,POS,1,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,2,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,3,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,4,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,5,RandomForestClassifier,OE,0.539070036658306,2
ATT,POS,6,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,7,RandomForestClassifier,OE,0.5363086050549875,2
ATT,POS,8,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,9,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,10,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,11,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,12,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,13,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,14,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,15,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,16,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,17,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,18,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,19,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,20,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,21,RandomForestClassifier,OE,0.5390338606984373,2
ATT,POS,22,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,23,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,24,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,25,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,26,RandomForestClassifier,OE,0.5390338606984373,2
ATT,POS,27,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,28,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,29,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,30,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,31,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,32,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,33,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,34,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,35,RandomForestClassifier,OE,0.5363086050549875,2
ATT,POS,36,RandomForestClassifier,OE,0.5363086050549875,2
ATT,POS,37,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,38,RandomForestClassifier,OE,0.5390338606984373,2
ATT,POS,39,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,40,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,41,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,42,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,43,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,44,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,45,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,46,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,47,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,48,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,49,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,50,RandomForestClassifier,OE,0.5363086050549875,2
ATT,POS,51,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,52,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,53,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,54,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,55,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,56,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,57,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,58,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,59,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,60,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,61,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,62,RandomForestClassifier,OE,0.520469563959097,2
ATT,POS,63,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,64,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,65,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,66,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,67,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,68,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,69,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,70,RandomForestClassifier,OE,0.5363086050549875,2
ATT,POS,71,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,72,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,73,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,74,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,75,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,76,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,77,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,78,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,79,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,80,RandomForestClassifier,OE,0.5363086050549875,2
ATT,POS,81,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,82,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,83,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,84,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,85,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,86,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,87,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,88,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,89,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,90,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,91,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,92,RandomForestClassifier,OE,0.5390338606984373,2
ATT,POS,93,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,94,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,95,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,96,RandomForestClassifier,OE,0.5228149720239244,2
ATT,POS,97,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,98,RandomForestClassifier,OE,0.5200535404206059,2
ATT,POS,99,RandomForestClassifier,OE,0.5200897163804747,2
ATT,POS,100,RandomForestClassifier,OE,0.5363086050549875,2
ATT,POS,1,LogisticRegression,OS,0.5198106505976876,2
ATT,POS,2,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,3,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,4,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,5,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,6,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,7,LogisticRegression,OS,0.5098777679796198,2
ATT,POS,8,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,9,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,10,LogisticRegression,OS,0.5198106505976876,2
ATT,POS,11,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,12,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,13,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,14,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,15,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,16,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,17,LogisticRegression,OS,0.5098777679796198,2
ATT,POS,18,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,19,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,20,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,21,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,22,LogisticRegression,OS,0.5198106505976876,2
ATT,POS,23,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,24,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,25,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,26,LogisticRegression,OS,0.5209619341563786,2
ATT,POS,27,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,28,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,29,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,30,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,31,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,32,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,33,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,34,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,35,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,36,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,37,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,38,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,39,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,40,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,41,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,42,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,43,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,44,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,45,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,46,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,47,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,48,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,49,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,50,LogisticRegression,OS,0.5098777679796198,2
ATT,POS,51,LogisticRegression,OS,0.5098777679796198,2
ATT,POS,52,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,53,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,54,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,55,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,56,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,57,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,58,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,59,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,60,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,61,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,62,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,63,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,64,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,65,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,66,LogisticRegression,OS,0.5198106505976876,2
ATT,POS,67,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,68,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,69,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,70,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,71,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,72,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,73,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,74,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,75,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,76,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,77,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,78,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,79,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,80,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,81,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,82,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,83,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,84,LogisticRegression,OS,0.5198106505976876,2
ATT,POS,85,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,86,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,87,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,88,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,89,LogisticRegression,OS,0.5198106505976876,2
ATT,POS,90,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,91,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,92,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,93,LogisticRegression,OS,0.5198106505976876,2
ATT,POS,94,LogisticRegression,OS,0.5098777679796198,2
ATT,POS,95,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,96,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,97,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,98,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,99,LogisticRegression,OS,0.5201780815206741,2
ATT,POS,100,LogisticRegression,OS,0.5194554673721341,2
ATT,POS,1,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,2,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,3,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,4,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,5,RandomForestClassifier,OS,0.5209619341563786,2
ATT,POS,6,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,7,RandomForestClassifier,OS,0.5113842347638644,2
ATT,POS,8,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,9,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,10,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,11,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,12,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,13,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,14,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,15,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,16,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,17,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,18,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,19,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,20,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,21,RandomForestClassifier,OS,0.5106616206153243,2
ATT,POS,22,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,23,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,24,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,25,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,26,RandomForestClassifier,OS,0.5106616206153243,2
ATT,POS,27,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,28,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,29,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,30,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,31,RandomForestClassifier,OS,0.5098777679796198,2
