"","firstgabor","corrAns","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_2.keys","key_resp_2.rt","resp.keys","resp.corr","resp.rt","resp_mrating.keys","resp_mrating.rt","lumi","mean","luminance","expName","participant","frameRate","session","date","X"
"712",2,"down",5,0,5,0,4,8,48,9,1,0.823561435194,2,1,0.211324716645,2,0.140566412935,0.194388889,0.775510204082,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"713",2,"down",5,0,5,0,4,9,49,7,2,0.282459556096,2,1,0.176044318795,2,0.164045995881,0.194388889,0.78,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"714",NA,"",5,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"715",1,"left",6,0,6,0,0,0,0,6,1,0.917764286316,1,1,0.340433739912,2,0.528723170385,0.194388889,1,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"716",2,"down",6,0,6,0,0,1,1,1,1,0.835329524598,1,0,0.234820084832,2,0.305246513483,0.194388889,0.5,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"717",1,"left",6,0,6,0,0,2,2,4,1,0.388313069833,1,1,0.187830503476,2,0.258191481129,0.194388889,0.666666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"718",1,"left",6,0,6,0,0,3,3,8,1,0.141297539081,2,0,0.30541360603,2,0.693573058521,0.194388889,0.5,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"719",1,"left",6,0,6,0,0,4,4,2,1,0.51771200252,1,1,0.517198019684,2,0.387642004602,0.194388889,0.6,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"720",1,"left",6,0,6,0,0,5,5,0,1,0.905945376137,1,1,0.223065470633,2,0.811090710078,0.194388889,0.666666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"721",2,"down",6,0,6,0,0,6,6,7,1,0.129373137293,2,1,0.223155947012,2,0.175697813513,0.194388889,0.714285714286,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"722",2,"down",6,0,6,0,0,7,7,3,1,1.05892283828,1,0,0.223129381608,2,0.622741988702,0.194388889,0.625,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"723",2,"down",6,0,6,0,0,8,8,9,2,0.42364582848,2,1,0.19950080139,1,0.493527858832,0.194388889,0.666666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"724",2,"down",6,0,6,0,0,9,9,5,1,0.964770422925,1,0,0.987749498241,1,0.752266818308,0.194388889,0.6,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"725",2,"down",6,0,6,0,1,0,10,9,2,0.3765365103,2,1,0.164298944737,1,0.211092558106,0.194388889,0.636363636364,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"726",2,"down",6,0,6,0,1,1,11,3,2,0.435317281412,2,1,0.152484654629,1,0.222948428849,0.194388889,0.666666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"727",2,"down",6,0,6,0,1,2,12,1,2,0.611937953994,2,1,0.199552392176,1,0.469876178262,0.194388889,0.692307692308,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"728",1,"left",6,0,6,0,1,3,13,8,1,0.423486821056,1,1,0.79951589362,2,1.17575864444,0.194388889,0.714285714286,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"729",1,"left",6,0,6,0,1,4,14,0,2,0.775668630068,2,0,0.188621305532,1,0.281692239398,0.194388889,0.666666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"730",2,"down",6,0,6,0,1,5,15,7,1,0.905897635409,2,1,0.223118986449,1,0.187547909168,0.194388889,0.6875,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"731",1,"left",6,0,6,0,1,6,16,2,2,1.10590856958,1,1,0.340733274479,1,0.599360582252,0.194388889,0.705882352941,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"732",1,"left",6,0,6,0,1,7,17,4,2,0.517747808065,1,1,0.858359420689,2,0.234572526058,0.194388889,0.722222222222,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"733",1,"left",6,0,6,0,1,8,18,6,1,0.552997405445,1,1,0.234995647508,1,1.01108123893,0.194388889,0.736842105263,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"734",2,"down",6,0,6,0,1,9,19,5,2,0.341266122602,1,0,0.481908381694,2,0.574856498687,0.194388889,0.7,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"735",2,"down",6,0,6,0,2,0,20,3,2,0.411871578982,2,1,0.211298921252,1,0.363480576261,0.194388889,0.714285714286,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"736",1,"left",6,0,6,0,2,1,21,2,1,0.435395437603,2,0,0.21124040036,1,0.211177644403,0.194388889,0.681818181818,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"737",1,"left",6,0,6,0,2,2,22,4,2,0.12947131379,1,1,0.223117831431,2,0.19884359637,0.194388889,0.695652173913,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"738",2,"down",6,0,6,0,2,3,23,9,1,1.02354695897,1,0,0.529066980626,2,0.434518394233,0.194388889,0.666666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"739",2,"down",6,0,6,0,2,4,24,5,2,0.647112090224,2,1,0.599537684952,2,0.646342078485,0.194388889,0.68,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"740",1,"left",6,0,6,0,2,5,25,8,1,0.494217789351,2,0,0.423065239629,2,0.293573135523,0.194388889,0.653846153846,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"741",1,"left",6,0,6,0,2,6,26,0,2,0.44710924118,1,1,0.293704037518,1,0.916949998903,0.194388889,0.666666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"742",2,"down",6,0,6,0,2,7,27,1,1,0.25893608248,1,0,0.199559707288,2,0.387584638728,0.194388889,0.642857142857,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"743",2,"down",6,0,6,0,2,8,28,7,2,0.376557300616,2,1,0.564293862661,1,0.458125799129,0.194388889,0.655172413793,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"744",1,"left",6,0,6,0,2,9,29,6,1,0.153025587875,2,0,0.51656083497,2,1.08232041497,0.194388889,0.633333333333,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"745",1,"left",6,0,6,0,3,0,30,4,2,0.269565709529,2,0,0.235912731489,1,1.38755768832,0.194388889,0.612903225806,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"746",2,"down",6,0,6,0,3,1,31,9,2,0.375612881218,2,1,0.176995283293,2,0.15225057106,0.194388889,0.625,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"747",2,"down",6,0,6,0,3,2,32,1,1,0.0235354087972,2,1,0.364373789878,1,0.411097332179,0.194388889,0.636363636364,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"748",2,"down",6,0,6,0,3,3,33,5,2,1.30590217848,1,0,0.658328466217,1,0.517007441779,0.194388889,0.617647058824,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"749",1,"left",6,0,6,0,3,4,34,0,1,1.23432958736,1,1,0.553440162195,1,1.06989396553,0.194388889,0.628571428571,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"750",1,"left",6,0,6,0,3,5,35,2,1,0.600053977823,2,0,0.223067780668,2,0.645745704393,0.194388889,0.611111111111,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"751",1,"left",6,0,6,0,3,6,36,8,2,0.635383656423,2,0,0.481888746394,1,0.469932774125,0.194388889,0.594594594595,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"752",1,"left",6,0,6,0,3,7,37,6,1,0.918002989955,2,0,0.281526301869,1,0.540552860729,0.194388889,0.578947368421,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"753",2,"down",6,0,6,0,3,8,38,7,1,1.07047955946,2,1,0.329113027328,2,0.834648064209,0.194388889,0.589743589744,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"754",2,"down",6,0,6,0,3,9,39,3,1,0.364738005431,2,1,0.234855505372,2,0.669892887517,0.194388889,0.6,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"755",1,"left",6,0,6,0,4,0,40,4,1,0.988220745425,2,0,0.364231337707,1,0.552326340215,0.194388889,0.585365853659,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"756",2,"down",6,0,6,0,4,1,41,5,1,0.306003435022,2,1,0.18787015908,1,0.681527379885,0.194388889,0.595238095238,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"757",1,"left",6,0,6,0,4,2,42,6,2,0.42419677188,2,0,0.611407800911,1,0.681538930061,0.194388889,0.581395348837,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"758",2,"down",6,0,6,0,4,3,43,7,2,0.552965834964,2,1,0.458246690971,1,0.505379494511,0.194388889,0.590909090909,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"759",1,"left",6,0,6,0,4,4,44,8,2,0.57640345227,2,0,0.199599747898,1,0.540502809966,0.194388889,0.577777777778,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"760",2,"down",6,0,6,0,4,5,45,9,2,0.847108009162,1,0,0.18773964209,2,0.211232700242,0.194388889,0.565217391304,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"761",2,"down",6,0,6,0,4,6,46,3,1,0.447247843294,2,1,0.222954588942,1,0.422910082264,0.194388889,0.574468085106,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"762",1,"left",6,0,6,0,4,7,47,0,1,0.44715390186,1,1,1.10532528568,1,0.340560406844,0.194388889,0.583333333333,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"763",1,"left",6,0,6,0,4,8,48,2,1,0.705934056965,2,0,0.846590946278,1,0.575897169552,0.194388889,0.571428571429,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"764",2,"down",6,0,6,0,4,9,49,1,1,0.376551525528,1,0,0.51716298415,1,0.399326162727,0.194388889,0.56,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"765",NA,"",6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"766",2,"down",7,0,7,0,0,0,0,5,1,0.635354010972,2,1,0.422225926834,1,0.799754982265,0.194388889,1,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"767",1,"left",7,0,7,0,0,1,1,0,2,0.317689903183,1,1,0.187817798283,2,0.29353424993,0.194388889,1,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"768",2,"down",7,0,7,0,0,2,2,7,2,0.224576233665,2,1,0.187941000161,1,0.234488594779,0.194388889,1,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"769",1,"left",7,0,7,0,0,3,3,8,2,0.870652273094,1,1,0.258323923148,2,0.199371439418,0.194388889,1,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"770",1,"left",7,0,7,0,0,4,4,6,1,0.611842472539,1,1,0.223059695545,1,1.0346077926,0.194388889,1,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"771",2,"down",7,0,7,0,0,5,5,3,2,0.058917833202,2,1,0.176075504271,1,0.281721114839,0.194388889,1,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"772",1,"left",7,0,7,0,0,6,6,2,1,0.882378781865,1,1,0.54069069283,2,0.799433117358,0.194388889,1,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"773",2,"down",7,0,7,0,0,7,7,9,1,0.517712002519,1,0,0.176057023989,1,0.539841754888,0.194388889,0.875,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"774",2,"down",7,0,7,0,0,8,8,1,1,0.494188143898,2,1,0.246588559243,1,0.375299101435,0.194388889,0.888888888889,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"775",1,"left",7,0,7,0,0,9,9,4,1,0.528616138753,1,1,0.188552389482,2,0.328822732902,0.194388889,0.9,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"776",2,"down",7,0,7,0,1,0,10,1,2,0.223696110247,2,1,0.893487356214,2,0.764056083034,0.194388889,0.909090909091,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"777",2,"down",7,0,7,0,1,1,11,9,2,0.505331753783,2,1,0.176626832676,1,0.246487687705,0.194388889,0.916666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"778",1,"left",7,0,7,0,1,2,12,0,1,0.600065142993,1,1,0.176090904506,2,0.222755925914,0.194388889,0.923076923077,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"779",1,"left",7,0,7,0,1,3,13,8,1,0.482406194283,1,1,0.199565867381,2,0.352290380667,0.194388889,0.928571428571,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"780",2,"down",7,0,7,0,1,4,14,5,1,0.481544551147,1,0,0.18862053552,1,0.599400237857,0.194388889,0.866666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"781",2,"down",7,0,7,0,1,5,15,7,1,0.564663853301,1,0,0.199637863479,1,0.76407802837,0.194388889,0.8125,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"782",1,"left",7,0,7,0,1,6,16,6,1,0.341254572426,1,1,0.199539686982,1,0.669932158116,0.194388889,0.823529411765,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"783",2,"down",7,0,7,0,1,7,17,3,1,0.164751326634,1,0,0.611339654874,2,0.375779973766,0.194388889,0.777777777778,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"784",1,"left",7,0,7,0,1,8,18,4,1,0.71768713114,1,1,0.211367067291,2,0.375284471212,0.194388889,0.789473684211,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"785",1,"left",7,0,7,0,1,9,19,2,1,0.635350545919,1,1,0.187764282467,1,0.693449471637,0.194388889,0.8,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"786",2,"down",7,0,7,0,2,0,20,7,2,0.670609768446,2,1,0.234897471011,1,0.634611719655,0.194388889,0.809523809524,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"787",2,"down",7,0,7,0,2,1,21,9,2,0.141250568365,2,1,0.693649674689,2,0.681697937485,0.194388889,0.818181818182,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"788",1,"left",7,0,7,0,2,2,22,2,1,0.435318821435,1,1,0.19955855227,1,1.03464667819,0.194388889,0.826086956522,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"789",1,"left",7,0,7,0,2,3,23,4,2,0.364802301411,1,1,0.0935298608629,2,0.117152665993,0.194388889,0.833333333333,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"790",2,"down",7,0,7,0,2,4,24,3,1,0.717714081551,1,0,0.576004971196,1,0.422878511783,0.194388889,0.8,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"791",1,"left",7,0,7,0,2,5,25,6,1,0.552985470264,2,0,0.281898602544,1,0.281727659938,0.194388889,0.769230769231,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"792",1,"left",7,0,7,0,2,6,26,0,1,0.223573293375,2,0,0.18779469793,2,0.586635753261,0.194388889,0.740740740741,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"793",2,"down",7,0,7,0,2,7,27,1,2,0.140537152489,2,1,0.517855994715,1,0.469783776854,0.194388889,0.75,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"794",2,"down",7,0,7,0,2,8,28,5,2,0.317751119116,2,1,0.211306236364,1,0.599218515086,0.194388889,0.758620689655,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"795",1,"left",7,0,7,0,2,9,29,8,1,0.0942247964567,1,1,0.17599542305,2,1.35225380511,0.194388889,0.766666666667,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"796",1,"left",7,0,7,0,3,0,30,0,2,1.10588700925,1,1,0.587778065677,2,0.740479863615,0.194388889,0.774193548387,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"797",2,"down",7,0,7,0,3,1,31,7,2,0.564797835343,1,0,0.234870905607,2,0.540532840423,0.194388889,0.75,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"798",1,"left",7,0,7,0,3,2,32,8,2,0.458873480527,1,1,0.387818722297,2,0.611058215582,0.194388889,0.757575757576,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"799",2,"down",7,0,7,0,3,3,33,9,1,0.471297234926,2,1,0.187813563218,1,0.164021740511,0.194388889,0.764705882353,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"800",1,"left",7,0,7,0,3,4,34,2,1,0.058902047962,1,1,0.505441480455,2,0.716986805463,0.194388889,0.771428571429,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"801",1,"left",7,0,7,0,3,5,35,6,1,0.0354347852035,1,1,0.328952479881,1,0.964051616967,0.194388889,0.777777777778,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"802",2,"down",7,0,7,0,3,6,36,3,1,0.341241097221,2,1,0.245914413966,2,0.517719317631,0.194388889,0.783783783784,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"803",1,"left",7,0,7,0,3,7,37,4,2,0.423584997554,2,0,0.199540842001,1,0.23467108756,0.194388889,0.763157894737,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"804",2,"down",7,0,7,0,3,8,38,5,2,0.364799221364,2,1,0.164266989251,1,0.469960494548,0.194388889,0.769230769231,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"805",2,"down",7,0,7,0,3,9,39,1,1,0.481986152879,2,1,0.329375986336,1,0.469976664795,0.194388889,0.775,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"806",2,"down",7,0,7,0,4,0,40,5,1,0.328849683314,1,0,0.27013975328,1,0.517621141134,0.194388889,0.756097560976,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"807",1,"left",7,0,7,0,4,1,41,0,1,0.705900561454,2,0,0.234874755666,1,0.140492876814,0.194388889,0.738095238095,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"808",1,"left",7,0,7,0,4,2,42,8,1,0.0236251151646,1,1,0.199595512834,1,0.752269898355,0.194388889,0.744186046512,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"809",1,"left",7,0,7,0,4,3,43,4,1,0.894190761938,1,1,0.999501417398,2,0.340536921485,0.194388889,0.75,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"810",2,"down",7,0,7,0,4,4,44,1,1,0.588640478824,2,1,0.223722675652,2,0.187611050131,0.194388889,0.755555555556,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"811",1,"left",7,0,7,0,4,5,45,2,2,0.188343716301,1,1,0.246687505752,2,0.211015171926,0.194388889,0.760869565217,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"812",2,"down",7,0,7,0,4,6,46,7,1,0.988298131605,2,1,0.175992728009,1,0.293509224549,0.194388889,0.765957446809,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"813",1,"left",7,0,7,0,4,7,47,6,2,0.0236370503462,2,0,0.21131971157,1,0.681757613394,0.194388889,0.75,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"814",2,"down",7,0,7,0,4,8,48,3,1,0.035365869152,2,1,0.505467275849,1,0.764011037349,0.194388889,0.755102040816,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"815",2,"down",7,0,7,0,4,9,49,9,2,0.329368671226,2,1,0.246763736913,1,0.752127831189,0.194388889,0.76,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"816",NA,"",7,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194388889,"metacognition_realexp","eb",85.3202923543,1,"2014_Mar_14_1346",NA
"817",1,"left",0,0,0,0,0,0,0,6,1,0.929467808164,2,0,2.78737622494,1,0.657910957816,0.093269231,0,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"818",2,"down",0,0,0,0,0,1,1,9,1,1.43530779221,1,0,1.08186757826,2,1.41108197457,0.093269231,0,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"819",1,"left",0,0,0,0,0,2,2,2,2,0.400059214095,1,1,0.576048384595,1,0.552256470372,0.093269231,0.333333333333,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"820",1,"left",0,0,0,0,0,3,3,4,2,0.505983206735,1,1,0.517158430128,1,0.587587054935,0.093269231,0.5,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"821",2,"down",0,0,0,0,0,4,4,1,1,0.729471504223,2,1,0.599537683185,2,0.481701563112,0.093269231,0.6,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"822",2,"down",0,0,0,0,0,5,5,3,2,1.94108348002,2,1,0.846602290869,1,0.564040005382,0.093269231,0.666666666667,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"823",1,"left",0,0,0,0,0,6,6,0,1,0.51769898046,1,1,0.576033369405,1,0.999306216778,0.093269231,0.714285714286,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"824",2,"down",0,0,0,0,0,7,7,5,2,0.44713675807,2,1,0.540713949944,1,0.44645105995,0.093269231,0.75,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"825",2,"down",0,0,0,0,0,8,8,7,1,0.458862156956,1,0,0.693549933378,1,0.505359494826,0.093269231,0.666666666667,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"826",1,"left",0,0,0,0,0,9,9,8,2,0.400056134094,2,0,0.458343552076,2,0.387636181957,0.093269231,0.6,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"827",2,"down",0,0,0,0,1,0,10,3,1,0.776513242512,2,1,1.38771818852,1,0.54048949061,0.093269231,0.636363636364,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"828",1,"left",0,0,0,0,1,1,11,4,2,0.882394114276,1,1,0.399530214025,1,0.399386221252,0.093269231,0.666666666667,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"829",2,"down",0,0,0,0,1,2,12,7,2,0.364799470874,2,1,0.399633011024,2,0.469813306117,0.093269231,0.692307692308,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"830",1,"left",0,0,0,0,1,3,13,2,2,0.376546430169,1,1,0.434870038822,1,0.575814685202,0.093269231,0.714285714286,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"831",2,"down",0,0,0,0,1,4,14,9,1,0.553015319863,1,0,0.505548918445,1,0.399301904661,0.093269231,0.666666666667,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"832",1,"left",0,0,0,0,1,5,15,0,2,0.376561060431,1,1,0.387775169569,2,0.399506728572,0.093269231,0.6875,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"833",2,"down",0,0,0,0,1,6,16,5,2,0.494193896651,2,1,0.352510421188,1,0.293456838524,0.093269231,0.705882352941,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"834",2,"down",0,0,0,0,1,7,17,1,2,0.999906443176,1,0,0.38791184721,1,0.434653664706,0.093269231,0.666666666667,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"835",1,"left",0,0,0,0,1,8,18,8,1,0.364200784417,1,1,1.787641495,2,0.646419258381,0.093269231,0.684210526316,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"836",1,"left",0,0,0,0,1,9,19,6,1,0.941219387576,2,0,0.728974459751,1,1.96436564456,0.093269231,0.65,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"837",1,"left",0,0,0,0,2,0,20,4,2,0.329505076865,1,1,0.387795574963,1,0.363022276899,0.093269231,0.666666666667,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
"838",2,"down",0,0,0,0,2,1,21,1,2,0.494234707381,2,1,0.505365655001,2,0.411134335562,0.093269231,0.681818181818,0.093269231,"metacognition_realexp","er",85.3558529822,1,"2014_Apr_16_1016",NA
