fold,model,score,test,train,window
51,LogisticRegression,0.511761407711613,POS,ATT,3
52,LogisticRegression,0.5300429928793935,POS,ATT,3
53,LogisticRegression,0.48382982995430424,POS,ATT,3
54,LogisticRegression,0.5094546151203325,POS,ATT,3
55,LogisticRegression,0.5196140778291592,POS,ATT,3
56,LogisticRegression,0.48844441477479883,POS,ATT,3
57,LogisticRegression,0.5155449239152246,POS,ATT,3
58,LogisticRegression,0.5256654999319683,POS,ATT,3
59,LogisticRegression,0.5166672845586512,POS,ATT,3
60,LogisticRegression,0.5396222077321227,POS,ATT,3
61,LogisticRegression,0.47650802540708775,POS,ATT,3
62,LogisticRegression,0.47982355370392343,POS,ATT,3
63,LogisticRegression,0.5138325544887007,POS,ATT,3
64,LogisticRegression,0.5205991949494633,POS,ATT,3
65,LogisticRegression,0.5075239409009973,POS,ATT,3
66,LogisticRegression,0.5079645815742029,POS,ATT,3
67,LogisticRegression,0.5055784639453896,POS,ATT,3
68,LogisticRegression,0.49439890323834945,POS,ATT,3
69,LogisticRegression,0.5251049233178953,POS,ATT,3
70,LogisticRegression,0.5215687131074468,POS,ATT,3
71,LogisticRegression,0.5178898088096358,POS,ATT,3
72,LogisticRegression,0.47032335982501905,POS,ATT,3
73,LogisticRegression,0.47358941596671283,POS,ATT,3
74,LogisticRegression,0.5445265495613114,POS,ATT,3
75,LogisticRegression,0.5071161115770701,POS,ATT,3
76,LogisticRegression,0.5337218321265461,POS,ATT,3
77,LogisticRegression,0.5111426550126656,POS,ATT,3
78,LogisticRegression,0.485023519803629,POS,ATT,3
79,LogisticRegression,0.5026214728923728,POS,ATT,3
80,LogisticRegression,0.5180603793382524,POS,ATT,3
81,LogisticRegression,0.4757877937392835,POS,ATT,3
82,LogisticRegression,0.5009481734053849,POS,ATT,3
83,LogisticRegression,0.5179048868756809,POS,ATT,3
84,LogisticRegression,0.5161961961961962,POS,ATT,3
85,LogisticRegression,0.5210779711195422,POS,ATT,3
86,LogisticRegression,0.5097995650395735,POS,ATT,3
87,LogisticRegression,0.5165444817008896,POS,ATT,3
88,LogisticRegression,0.49350849560334487,POS,ATT,3
89,LogisticRegression,0.5345126496205632,POS,ATT,3
90,LogisticRegression,0.4899561444001743,POS,ATT,3
91,LogisticRegression,0.5171969628491367,POS,ATT,3
92,LogisticRegression,0.4705705394297378,POS,ATT,3
93,LogisticRegression,0.506165195899924,POS,ATT,3
94,LogisticRegression,0.48584018826209263,POS,ATT,3
95,LogisticRegression,0.5352603787275089,POS,ATT,3
96,LogisticRegression,0.5127823493616613,POS,ATT,3
97,LogisticRegression,0.5194140829569667,POS,ATT,3
98,LogisticRegression,0.5219004315926947,POS,ATT,3
99,LogisticRegression,0.5001751132275285,POS,ATT,3
100,LogisticRegression,0.5247264194602972,POS,ATT,3
1,RandomForestClassifier,0.5171720641547044,POS,ATT,3
2,RandomForestClassifier,0.5365116044267207,POS,ATT,3
3,RandomForestClassifier,0.510208703046436,POS,ATT,3
4,RandomForestClassifier,0.5429645861658517,POS,ATT,3
5,RandomForestClassifier,0.5028606216833527,POS,ATT,3
6,RandomForestClassifier,0.5229984552692893,POS,ATT,3
7,RandomForestClassifier,0.5303508492650771,POS,ATT,3
8,RandomForestClassifier,0.5370578719321419,POS,ATT,3
9,RandomForestClassifier,0.5248550438974713,POS,ATT,3
10,RandomForestClassifier,0.4934702777205703,POS,ATT,3
11,RandomForestClassifier,0.5227798607201987,POS,ATT,3
12,RandomForestClassifier,0.5390339105568724,POS,ATT,3
13,RandomForestClassifier,0.48423561251743985,POS,ATT,3
14,RandomForestClassifier,0.5227057456783022,POS,ATT,3
15,RandomForestClassifier,0.4610294459984007,POS,ATT,3
16,RandomForestClassifier,0.5422992312092869,POS,ATT,3
17,RandomForestClassifier,0.5349801179009613,POS,ATT,3
18,RandomForestClassifier,0.5378394204199862,POS,ATT,3
19,RandomForestClassifier,0.5075586423370007,POS,ATT,3
20,RandomForestClassifier,0.5318874559037619,POS,ATT,3
21,RandomForestClassifier,0.5245716981668247,POS,ATT,3
22,RandomForestClassifier,0.5241202895504108,POS,ATT,3
23,RandomForestClassifier,0.4770837773609991,POS,ATT,3
24,RandomForestClassifier,0.4798874467879362,POS,ATT,3
25,RandomForestClassifier,0.5213975755887497,POS,ATT,3
26,RandomForestClassifier,0.5170676916847499,POS,ATT,3
27,RandomForestClassifier,0.5233959617100997,POS,ATT,3
28,RandomForestClassifier,0.5369689147098027,POS,ATT,3
29,RandomForestClassifier,0.5204929426372442,POS,ATT,3
30,RandomForestClassifier,0.5373551826136971,POS,ATT,3
31,RandomForestClassifier,0.53744991541676,POS,ATT,3
32,RandomForestClassifier,0.5373971163361365,POS,ATT,3
33,RandomForestClassifier,0.5384955424532419,POS,ATT,3
34,RandomForestClassifier,0.495015776707892,POS,ATT,3
35,RandomForestClassifier,0.5193647016238215,POS,ATT,3
36,RandomForestClassifier,0.47477571822210696,POS,ATT,3
37,RandomForestClassifier,0.5165651852656444,POS,ATT,3
38,RandomForestClassifier,0.5321744458808036,POS,ATT,3
39,RandomForestClassifier,0.50789726122643,POS,ATT,3
40,RandomForestClassifier,0.5182132212619168,POS,ATT,3
41,RandomForestClassifier,0.5191792737036621,POS,ATT,3
42,RandomForestClassifier,0.5279426759416034,POS,ATT,3
43,RandomForestClassifier,0.5233318248819158,POS,ATT,3
44,RandomForestClassifier,0.49965083930315235,POS,ATT,3
45,RandomForestClassifier,0.5348678458442006,POS,ATT,3
46,RandomForestClassifier,0.5348975781789709,POS,ATT,3
47,RandomForestClassifier,0.5210819417656685,POS,ATT,3
48,RandomForestClassifier,0.5205172974981603,POS,ATT,3
49,RandomForestClassifier,0.5470108286359798,POS,ATT,3
50,RandomForestClassifier,0.521191789701971,POS,ATT,3
51,RandomForestClassifier,0.5165799110198495,POS,ATT,3
52,RandomForestClassifier,0.5296290359658224,POS,ATT,3
53,RandomForestClassifier,0.4725038317465406,POS,ATT,3
54,RandomForestClassifier,0.5162731955251537,POS,ATT,3
55,RandomForestClassifier,0.5196140778291592,POS,ATT,3
56,RandomForestClassifier,0.51529293354627,POS,ATT,3
57,RandomForestClassifier,0.5368497789832327,POS,ATT,3
58,RandomForestClassifier,0.5269761930417804,POS,ATT,3
59,RandomForestClassifier,0.5270146748395715,POS,ATT,3
60,RandomForestClassifier,0.5401508681794558,POS,ATT,3
61,RandomForestClassifier,0.47650802540708775,POS,ATT,3
62,RandomForestClassifier,0.47051429184196836,POS,ATT,3
63,RandomForestClassifier,0.5264392273009383,POS,ATT,3
64,RandomForestClassifier,0.533139155067796,POS,ATT,3
65,RandomForestClassifier,0.518002181626262,POS,ATT,3
66,RandomForestClassifier,0.5079939638056551,POS,ATT,3
67,RandomForestClassifier,0.5231292004658135,POS,ATT,3
68,RandomForestClassifier,0.49439890323834945,POS,ATT,3
69,RandomForestClassifier,0.5408797037502213,POS,ATT,3
70,RandomForestClassifier,0.5215687131074468,POS,ATT,3
71,RandomForestClassifier,0.5189954632794921,POS,ATT,3
72,RandomForestClassifier,0.470006281102439,POS,ATT,3
73,RandomForestClassifier,0.4729626546635426,POS,ATT,3
74,RandomForestClassifier,0.545854369995709,POS,ATT,3
75,RandomForestClassifier,0.5071161115770701,POS,ATT,3
76,RandomForestClassifier,0.531073915146206,POS,ATT,3
77,RandomForestClassifier,0.5111426550126656,POS,ATT,3
78,RandomForestClassifier,0.5012884563617533,POS,ATT,3
79,RandomForestClassifier,0.5111241161015257,POS,ATT,3
80,RandomForestClassifier,0.5404703498579497,POS,ATT,3
81,RandomForestClassifier,0.49014333399678983,POS,ATT,3
82,RandomForestClassifier,0.5009398430818088,POS,ATT,3
83,RandomForestClassifier,0.5019061269817515,POS,ATT,3
84,RandomForestClassifier,0.5337182766812396,POS,ATT,3
85,RandomForestClassifier,0.5364134111183737,POS,ATT,3
86,RandomForestClassifier,0.5392842112424246,POS,ATT,3
87,RandomForestClassifier,0.5322694597744474,POS,ATT,3
88,RandomForestClassifier,0.49350849560334487,POS,ATT,3
89,RandomForestClassifier,0.5341932818808461,POS,ATT,3
90,RandomForestClassifier,0.4899561444001743,POS,ATT,3
91,RandomForestClassifier,0.5326945218249566,POS,ATT,3
92,RandomForestClassifier,0.4704542345857865,POS,ATT,3
93,RandomForestClassifier,0.5068010983063594,POS,ATT,3
94,RandomForestClassifier,0.4782311973759756,POS,ATT,3
95,RandomForestClassifier,0.5384880675793076,POS,ATT,3
96,RandomForestClassifier,0.526751781537054,POS,ATT,3
97,RandomForestClassifier,0.5211543447742012,POS,ATT,3
98,RandomForestClassifier,0.5417615443516481,POS,ATT,3
99,RandomForestClassifier,0.538318196591578,POS,ATT,3
100,RandomForestClassifier,0.5428175157740003,POS,ATT,3
1,LogisticRegression,0.49042862188462755,ATT,POS,4
2,LogisticRegression,0.4918621589058051,ATT,POS,4
3,LogisticRegression,0.48796067708507324,ATT,POS,4
4,LogisticRegression,0.49041917605812135,ATT,POS,4
5,LogisticRegression,0.48607183273419996,ATT,POS,4
6,LogisticRegression,0.4782800829823537,ATT,POS,4
7,LogisticRegression,0.4930564893797394,ATT,POS,4
8,LogisticRegression,0.4911921639453794,ATT,POS,4
9,LogisticRegression,0.4894246693581255,ATT,POS,4
10,LogisticRegression,0.48525163314255,ATT,POS,4
11,LogisticRegression,0.48795418066223506,ATT,POS,4
12,LogisticRegression,0.4860063680968786,ATT,POS,4
13,LogisticRegression,0.49176622881765103,ATT,POS,4
14,LogisticRegression,0.49262126388879607,ATT,POS,4
15,LogisticRegression,0.4846127929887335,ATT,POS,4
16,LogisticRegression,0.5009848749556447,ATT,POS,4
17,LogisticRegression,0.4959915787135134,ATT,POS,4
18,LogisticRegression,0.48617195616733977,ATT,POS,4
19,LogisticRegression,0.485663048761544,ATT,POS,4
20,LogisticRegression,0.4846328350106485,ATT,POS,4
21,LogisticRegression,0.4945306124409097,ATT,POS,4
22,LogisticRegression,0.48700676603378384,ATT,POS,4
23,LogisticRegression,0.49319292841253204,ATT,POS,4
24,LogisticRegression,0.4843285622605733,ATT,POS,4
25,LogisticRegression,0.4910175711717069,ATT,POS,4
26,LogisticRegression,0.4931729992658623,ATT,POS,4
27,LogisticRegression,0.4872082976996212,ATT,POS,4
28,LogisticRegression,0.4939443708100425,ATT,POS,4
29,LogisticRegression,0.4877772166893051,ATT,POS,4
30,LogisticRegression,0.48870160303693094,ATT,POS,4
31,LogisticRegression,0.49368815943434285,ATT,POS,4
32,LogisticRegression,0.49092159371650235,ATT,POS,4
33,LogisticRegression,0.4867510902458806,ATT,POS,4
34,LogisticRegression,0.4929846722378357,ATT,POS,4
35,LogisticRegression,0.4859214060397724,ATT,POS,4
36,LogisticRegression,0.48507556022894405,ATT,POS,4
37,LogisticRegression,0.4817930150654305,ATT,POS,4
38,LogisticRegression,0.4860851690109556,ATT,POS,4
39,LogisticRegression,0.49109774364190917,ATT,POS,4
40,LogisticRegression,0.4880522237084563,ATT,POS,4
41,LogisticRegression,0.4901067506055291,ATT,POS,4
42,LogisticRegression,0.48998653275984466,ATT,POS,4
43,LogisticRegression,0.48484133532882123,ATT,POS,4
44,LogisticRegression,0.48487516443726575,ATT,POS,4
45,LogisticRegression,0.48300596013603125,ATT,POS,4
46,LogisticRegression,0.48716470320000804,ATT,POS,4
47,LogisticRegression,0.48404093784649327,ATT,POS,4
48,LogisticRegression,0.49050219657162547,ATT,POS,4
49,LogisticRegression,0.4872947275366385,ATT,POS,4
50,LogisticRegression,0.4936100468324383,ATT,POS,4
51,LogisticRegression,0.48509982156431436,ATT,POS,4
52,LogisticRegression,0.4877624576870578,ATT,POS,4
53,LogisticRegression,0.4812006127147391,ATT,POS,4
54,LogisticRegression,0.4901024115252114,ATT,POS,4
55,LogisticRegression,0.4844250068039398,ATT,POS,4
56,LogisticRegression,0.4847695204752811,ATT,POS,4
57,LogisticRegression,0.48860959112327107,ATT,POS,4
58,LogisticRegression,0.49602743617468753,ATT,POS,4
59,LogisticRegression,0.49342924293557877,ATT,POS,4
60,LogisticRegression,0.48625079032846763,ATT,POS,4
61,LogisticRegression,0.4907999958241116,ATT,POS,4
62,LogisticRegression,0.49041646103429815,ATT,POS,4
63,LogisticRegression,0.4900937802651478,ATT,POS,4
64,LogisticRegression,0.48642040076755166,ATT,POS,4
65,LogisticRegression,0.4867320179559453,ATT,POS,4
66,LogisticRegression,0.48782773881618563,ATT,POS,4
67,LogisticRegression,0.48798182254967276,ATT,POS,4
68,LogisticRegression,0.4885843275891155,ATT,POS,4
69,LogisticRegression,0.48739403991727287,ATT,POS,4
70,LogisticRegression,0.4819560407644818,ATT,POS,4
71,LogisticRegression,0.49658696195036234,ATT,POS,4
72,LogisticRegression,0.4916889243745367,ATT,POS,4
73,LogisticRegression,0.48873847751573785,ATT,POS,4
74,LogisticRegression,0.48882676169381845,ATT,POS,4
75,LogisticRegression,0.4849291213274504,ATT,POS,4
76,LogisticRegression,0.4894874302759294,ATT,POS,4
77,LogisticRegression,0.4844420213223606,ATT,POS,4
78,LogisticRegression,0.48038241050731545,ATT,POS,4
79,LogisticRegression,0.4875653785496451,ATT,POS,4
80,LogisticRegression,0.4962314060147174,ATT,POS,4
81,LogisticRegression,0.49199979120176435,ATT,POS,4
82,LogisticRegression,0.48526551348028774,ATT,POS,4
83,LogisticRegression,0.490978825826696,ATT,POS,4
84,LogisticRegression,0.4875126076090295,ATT,POS,4
85,LogisticRegression,0.4925704885947442,ATT,POS,4
86,LogisticRegression,0.48173456275292104,ATT,POS,4
87,LogisticRegression,0.4864668739780197,ATT,POS,4
88,LogisticRegression,0.48585880891227634,ATT,POS,4
89,LogisticRegression,0.48525277731844074,ATT,POS,4
90,LogisticRegression,0.4800444536599463,ATT,POS,4
91,LogisticRegression,0.4868838489884007,ATT,POS,4
92,LogisticRegression,0.4881561947490222,ATT,POS,4
93,LogisticRegression,0.49332337677305554,ATT,POS,4
94,LogisticRegression,0.4922453754817245,ATT,POS,4
95,LogisticRegression,0.4890692900662813,ATT,POS,4
96,LogisticRegression,0.4938008254847969,ATT,POS,4
97,LogisticRegression,0.49033238069138313,ATT,POS,4
98,LogisticRegression,0.48705329966223465,ATT,POS,4
99,LogisticRegression,0.4888166872956933,ATT,POS,4
100,LogisticRegression,0.49606002295083607,ATT,POS,4
1,RandomForestClassifier,0.4899831380126157,ATT,POS,4
2,RandomForestClassifier,0.49204099190616246,ATT,POS,4
3,RandomForestClassifier,0.4892140511521939,ATT,POS,4
4,RandomForestClassifier,0.49046099707357316,ATT,POS,4
5,RandomForestClassifier,0.48675793623324953,ATT,POS,4
6,RandomForestClassifier,0.479098235038163,ATT,POS,4
7,RandomForestClassifier,0.49294185521098954,ATT,POS,4
8,RandomForestClassifier,0.49097183363260544,ATT,POS,4
9,RandomForestClassifier,0.48946079024994826,ATT,POS,4
10,RandomForestClassifier,0.48546042483890417,ATT,POS,4
11,RandomForestClassifier,0.4878369441247321,ATT,POS,4
12,RandomForestClassifier,0.48685624804259314,ATT,POS,4
13,RandomForestClassifier,0.4921793710737784,ATT,POS,4
14,RandomForestClassifier,0.49269773369590636,ATT,POS,4
15,RandomForestClassifier,0.4855783726852606,ATT,POS,4
16,RandomForestClassifier,0.5006742436825344,ATT,POS,4
17,RandomForestClassifier,0.49625664920827545,ATT,POS,4
18,RandomForestClassifier,0.4861632913580742,ATT,POS,4
19,RandomForestClassifier,0.485543255763844,ATT,POS,4
20,RandomForestClassifier,0.4846013070530755,ATT,POS,4
21,RandomForestClassifier,0.4943967225851255,ATT,POS,4
22,RandomForestClassifier,0.4874666771896594,ATT,POS,4
23,RandomForestClassifier,0.493588950589774,ATT,POS,4
24,RandomForestClassifier,0.4845013999803098,ATT,POS,4
25,RandomForestClassifier,0.491865024286696,ATT,POS,4
26,RandomForestClassifier,0.4936022902758905,ATT,POS,4
27,RandomForestClassifier,0.4871994240701272,ATT,POS,4
28,RandomForestClassifier,0.4938591831842968,ATT,POS,4
29,RandomForestClassifier,0.48794058323684836,ATT,POS,4
30,RandomForestClassifier,0.48913328185202426,ATT,POS,4
31,RandomForestClassifier,0.49518147833560083,ATT,POS,4
32,RandomForestClassifier,0.4866105034367577,ATT,POS,4
33,RandomForestClassifier,0.48692691614733297,ATT,POS,4
34,RandomForestClassifier,0.4927835914757208,ATT,POS,4
35,RandomForestClassifier,0.48612743169782263,ATT,POS,4
36,RandomForestClassifier,0.48490439714262573,ATT,POS,4
37,RandomForestClassifier,0.48136771042036053,ATT,POS,4
38,RandomForestClassifier,0.4857360729026256,ATT,POS,4
39,RandomForestClassifier,0.4900110408461197,ATT,POS,4
40,RandomForestClassifier,0.48875380897484205,ATT,POS,4
41,RandomForestClassifier,0.4901057587906122,ATT,POS,4
42,RandomForestClassifier,0.48978890884035575,ATT,POS,4
43,RandomForestClassifier,0.4848967694142486,ATT,POS,4
44,RandomForestClassifier,0.4852586643471194,ATT,POS,4
45,RandomForestClassifier,0.4837214332721994,ATT,POS,4
46,RandomForestClassifier,0.48755357566403756,ATT,POS,4
47,RandomForestClassifier,0.48387228783269753,ATT,POS,4
48,RandomForestClassifier,0.4918055218391164,ATT,POS,4
49,RandomForestClassifier,0.4882920679621705,ATT,POS,4
50,RandomForestClassifier,0.4936471673689287,ATT,POS,4
51,RandomForestClassifier,0.4864560204739054,ATT,POS,4
52,RandomForestClassifier,0.48774925161226335,ATT,POS,4
53,RandomForestClassifier,0.48088273014463195,ATT,POS,4
54,RandomForestClassifier,0.48958581271531476,ATT,POS,4
55,RandomForestClassifier,0.48424628267913733,ATT,POS,4
56,RandomForestClassifier,0.4848637062673022,ATT,POS,4
57,RandomForestClassifier,0.48976372749457564,ATT,POS,4
58,RandomForestClassifier,0.4937951854209382,ATT,POS,4
59,RandomForestClassifier,0.49393264202781106,ATT,POS,4
60,RandomForestClassifier,0.48625079032846763,ATT,POS,4
61,RandomForestClassifier,0.49126028312523495,ATT,POS,4
62,RandomForestClassifier,0.48225796091026585,ATT,POS,4
63,RandomForestClassifier,0.4905540636740346,ATT,POS,4
64,RandomForestClassifier,0.4878853004002329,ATT,POS,4
65,RandomForestClassifier,0.4875690051153565,ATT,POS,4
66,RandomForestClassifier,0.48794717092070455,ATT,POS,4
67,RandomForestClassifier,0.48770745066865623,ATT,POS,4
68,RandomForestClassifier,0.4889283083537529,ATT,POS,4
69,RandomForestClassifier,0.48639800287317164,ATT,POS,4
70,RandomForestClassifier,0.48323824342203003,ATT,POS,4
71,RandomForestClassifier,0.49686288216463426,ATT,POS,4
72,RandomForestClassifier,0.49097982047867816,ATT,POS,4
73,RandomForestClassifier,0.48839627021181464,ATT,POS,4
74,RandomForestClassifier,0.4886263177103952,ATT,POS,4
75,RandomForestClassifier,0.484954332980057,ATT,POS,4
76,RandomForestClassifier,0.48926486027938804,ATT,POS,4
77,RandomForestClassifier,0.4844420213223606,ATT,POS,4
78,RandomForestClassifier,0.4798074615161594,ATT,POS,4
79,RandomForestClassifier,0.4883532461198279,ATT,POS,4
80,RandomForestClassifier,0.49707523950548,ATT,POS,4
81,RandomForestClassifier,0.49199979120176435,ATT,POS,4
82,RandomForestClassifier,0.485276579325827,ATT,POS,4
83,RandomForestClassifier,0.49127668961340376,ATT,POS,4
84,RandomForestClassifier,0.4879269713414601,ATT,POS,4
85,RandomForestClassifier,0.49256177157418213,ATT,POS,4
86,RandomForestClassifier,0.4809172394663272,ATT,POS,4
87,RandomForestClassifier,0.4865784220597319,ATT,POS,4
88,RandomForestClassifier,0.48703454864373863,ATT,POS,4
89,RandomForestClassifier,0.48786964099891594,ATT,POS,4
90,RandomForestClassifier,0.4799420321267429,ATT,POS,4
91,RandomForestClassifier,0.4875424074927838,ATT,POS,4
92,RandomForestClassifier,0.4881561947490222,ATT,POS,4
93,RandomForestClassifier,0.4934813795758696,ATT,POS,4
94,RandomForestClassifier,0.49305882464712864,ATT,POS,4
95,RandomForestClassifier,0.48893174991473554,ATT,POS,4
96,RandomForestClassifier,0.4946516577762522,ATT,POS,4
97,RandomForestClassifier,0.4917697477456316,ATT,POS,4
98,RandomForestClassifier,0.4870288700544268,ATT,POS,4
99,RandomForestClassifier,0.4894688088282212,ATT,POS,4
100,RandomForestClassifier,0.49684854035020903,ATT,POS,4
1,LogisticRegression,0.4812000641313654,POS,ATT,4
2,LogisticRegression,0.46253879186127095,POS,ATT,4
3,LogisticRegression,0.47434199804432853,POS,ATT,4
4,LogisticRegression,0.4686724942713675,POS,ATT,4
5,LogisticRegression,0.47394666050337275,POS,ATT,4
6,LogisticRegression,0.4543956908075804,POS,ATT,4
7,LogisticRegression,0.4665826824556984,POS,ATT,4
8,LogisticRegression,0.4611873935466965,POS,ATT,4
9,LogisticRegression,0.4762014403327465,POS,ATT,4
10,LogisticRegression,0.4576057047029843,POS,ATT,4
11,LogisticRegression,0.46767564792024574,POS,ATT,4
12,LogisticRegression,0.46314128618787265,POS,ATT,4
13,LogisticRegression,0.4597258847629503,POS,ATT,4
14,LogisticRegression,0.45840139978167127,POS,ATT,4
15,LogisticRegression,0.46545120187522865,POS,ATT,4
16,LogisticRegression,0.4588699407269655,POS,ATT,4
17,LogisticRegression,0.4659917956151788,POS,ATT,4
18,LogisticRegression,0.46396122746031593,POS,ATT,4
19,LogisticRegression,0.4642560275407238,POS,ATT,4
20,LogisticRegression,0.4647672093006624,POS,ATT,4
21,LogisticRegression,0.48122958704101804,POS,ATT,4
22,LogisticRegression,0.4714576765532179,POS,ATT,4
23,LogisticRegression,0.46537901412832156,POS,ATT,4
24,LogisticRegression,0.46525364857393425,POS,ATT,4
25,LogisticRegression,0.45818657300370713,POS,ATT,4
26,LogisticRegression,0.46493879058716836,POS,ATT,4
27,LogisticRegression,0.4578750195943715,POS,ATT,4
28,LogisticRegression,0.45737898001181376,POS,ATT,4
29,LogisticRegression,0.4715695042166709,POS,ATT,4
30,LogisticRegression,0.4623935474768601,POS,ATT,4
31,LogisticRegression,0.460044336881205,POS,ATT,4
32,LogisticRegression,0.45692406749132775,POS,ATT,4
33,LogisticRegression,0.45801072769392714,POS,ATT,4
34,LogisticRegression,0.46844518554363923,POS,ATT,4
35,LogisticRegression,0.46968316212156447,POS,ATT,4
36,LogisticRegression,0.4611347005967618,POS,ATT,4
37,LogisticRegression,0.46085239720337684,POS,ATT,4
38,LogisticRegression,0.47016013213935903,POS,ATT,4
39,LogisticRegression,0.4677334517185767,POS,ATT,4
40,LogisticRegression,0.4716352603649136,POS,ATT,4
41,LogisticRegression,0.4538438774775032,POS,ATT,4
42,LogisticRegression,0.4544946987601911,POS,ATT,4
43,LogisticRegression,0.45636971544674293,POS,ATT,4
44,LogisticRegression,0.46039425250765353,POS,ATT,4
45,LogisticRegression,0.4586599678365587,POS,ATT,4
46,LogisticRegression,0.4666044394194765,POS,ATT,4
47,LogisticRegression,0.4507513056658563,POS,ATT,4
48,LogisticRegression,0.4557023790165747,POS,ATT,4
49,LogisticRegression,0.45798486143837186,POS,ATT,4
50,LogisticRegression,0.4631859177999177,POS,ATT,4
51,LogisticRegression,0.4814775276046026,POS,ATT,4
52,LogisticRegression,0.4709645601237136,POS,ATT,4
53,LogisticRegression,0.4674082417550351,POS,ATT,4
54,LogisticRegression,0.46459075275505946,POS,ATT,4
55,LogisticRegression,0.4633264019893672,POS,ATT,4
56,LogisticRegression,0.45567460712663865,POS,ATT,4
57,LogisticRegression,0.4579794332318433,POS,ATT,4
58,LogisticRegression,0.4665811122550141,POS,ATT,4
59,LogisticRegression,0.4506594291913753,POS,ATT,4
60,LogisticRegression,0.46548670563202754,POS,ATT,4
61,LogisticRegression,0.4626219666866981,POS,ATT,4
62,LogisticRegression,0.457962231365612,POS,ATT,4
63,LogisticRegression,0.46051735659930876,POS,ATT,4
64,LogisticRegression,0.48287964371308156,POS,ATT,4
65,LogisticRegression,0.4687298155195089,POS,ATT,4
66,LogisticRegression,0.4685243740353284,POS,ATT,4
67,LogisticRegression,0.4642688863522022,POS,ATT,4
68,LogisticRegression,0.47333288921616384,POS,ATT,4
69,LogisticRegression,0.4640758040377126,POS,ATT,4
70,LogisticRegression,0.47859223020485675,POS,ATT,4
71,LogisticRegression,0.4647159850450721,POS,ATT,4
72,LogisticRegression,0.4591430075441801,POS,ATT,4
73,LogisticRegression,0.4605111698499318,POS,ATT,4
74,LogisticRegression,0.4795813063560067,POS,ATT,4
75,LogisticRegression,0.460424907234804,POS,ATT,4
76,LogisticRegression,0.45920063111203724,POS,ATT,4
77,LogisticRegression,0.492799703283887,POS,ATT,4
78,LogisticRegression,0.4636843265004704,POS,ATT,4
79,LogisticRegression,0.46364159672779015,POS,ATT,4
80,LogisticRegression,0.4576753116139362,POS,ATT,4
81,LogisticRegression,0.457302080727957,POS,ATT,4
82,LogisticRegression,0.478352158328862,POS,ATT,4
83,LogisticRegression,0.4682067702478709,POS,ATT,4
84,LogisticRegression,0.4541665400404131,POS,ATT,4
85,LogisticRegression,0.46618187103395736,POS,ATT,4
86,LogisticRegression,0.47016420965835426,POS,ATT,4
87,LogisticRegression,0.4560939198789705,POS,ATT,4
88,LogisticRegression,0.4492612293144208,POS,ATT,4
89,LogisticRegression,0.4540878846535069,POS,ATT,4
90,LogisticRegression,0.460964858568449,POS,ATT,4
91,LogisticRegression,0.4668686190343521,POS,ATT,4
92,LogisticRegression,0.4497414648241431,POS,ATT,4
93,LogisticRegression,0.4693739258227651,POS,ATT,4
94,LogisticRegression,0.457813829752388,POS,ATT,4
95,LogisticRegression,0.4674800516702257,POS,ATT,4
96,LogisticRegression,0.47195935739228556,POS,ATT,4
97,LogisticRegression,0.45414724414283847,POS,ATT,4
98,LogisticRegression,0.4686483737900167,POS,ATT,4
99,LogisticRegression,0.46202740719147023,POS,ATT,4
100,LogisticRegression,0.46400030027453676,POS,ATT,4
1,RandomForestClassifier,0.4707728806275154,POS,ATT,4
2,RandomForestClassifier,0.45707982727946095,POS,ATT,4
3,RandomForestClassifier,0.47434199804432853,POS,ATT,4
4,RandomForestClassifier,0.46554593343348116,POS,ATT,4
5,RandomForestClassifier,0.46912785419679814,POS,ATT,4
6,RandomForestClassifier,0.4557453516052242,POS,ATT,4
7,RandomForestClassifier,0.4644972532397952,POS,ATT,4
8,RandomForestClassifier,0.4564363900568148,POS,ATT,4
9,RandomForestClassifier,0.47273957833184715,POS,ATT,4
10,RandomForestClassifier,0.4625155261927244,POS,ATT,4
11,RandomForestClassifier,0.463874857334836,POS,ATT,4
12,RandomForestClassifier,0.46314128618787265,POS,ATT,4
13,RandomForestClassifier,0.4548832100396537,POS,ATT,4
14,RandomForestClassifier,0.4564587143615193,POS,ATT,4
15,RandomForestClassifier,0.46350133288893774,POS,ATT,4
16,RandomForestClassifier,0.4588699407269655,POS,ATT,4
17,RandomForestClassifier,0.46496213745739834,POS,ATT,4
18,RandomForestClassifier,0.45592023125891257,POS,ATT,4
19,RandomForestClassifier,0.45917587213820665,POS,ATT,4
20,RandomForestClassifier,0.45963570657239505,POS,ATT,4
21,RandomForestClassifier,0.4815133756862051,POS,ATT,4
22,RandomForestClassifier,0.4595653396431882,POS,ATT,4
23,RandomForestClassifier,0.46542087696874446,POS,ATT,4
24,RandomForestClassifier,0.4575365334019676,POS,ATT,4
25,RandomForestClassifier,0.4626545711020816,POS,ATT,4
26,RandomForestClassifier,0.4587439007312454,POS,ATT,4
27,RandomForestClassifier,0.45279358562466376,POS,ATT,4
28,RandomForestClassifier,0.45737898001181376,POS,ATT,4
29,RandomForestClassifier,0.472164196522348,POS,ATT,4
30,RandomForestClassifier,0.4623935474768601,POS,ATT,4
31,RandomForestClassifier,0.46009716425967584,POS,ATT,4
32,RandomForestClassifier,0.45755566700339273,POS,ATT,4
33,RandomForestClassifier,0.45268257297335696,POS,ATT,4
34,RandomForestClassifier,0.46449771988834243,POS,ATT,4
